# ./FR-trace starting at Fri Nov  2 19:43:34 2018
################# CONFIG #################
# slot=5400
# samples=10000
# threshold=100
# idle=500
# pdathreads=0
# nmonitored=3
#   monitor0=./num ybn_mul 0x22ea
#   monitor1=./num ybn_sqr 0x2b7d
#   monitor2=./num ybn_modexp 0x2d9f
# nevicted=0
# npdatargets=0
############## SYSTEM INFO ###############
# mastik_version=0.02
# sysname=Linux
# nodename=ArchLinux
# release=4.18.16-arch1-1-ARCH
# version=#1 SMP PREEMPT Sat Oct 20 22:06:45 UTC 2018
# machine=x86_64
################## DATA ##################
208 188 72 
208 202 83 
502 255 83 
208 196 83 
208 199 83 
208 199 80 
541 202 80 
208 199 80 
191 199 83 
208 196 83 
208 196 83 
208 196 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
205 202 80 
205 199 80 
205 199 80 
205 199 80 
202 199 83 
663 202 80 
241 413 80 
205 199 80 
208 185 72 
208 185 72 
208 185 72 
208 202 83 
208 202 80 
208 196 83 
205 199 83 
208 199 80 
205 199 80 
205 199 80 
205 199 83 
202 199 83 
384 494 72 
208 185 72 
208 185 72 
208 185 72 
208 202 83 
208 202 80 
208 196 83 
208 199 83 
208 199 80 
205 199 80 
208 199 83 
713 419 80 
191 199 83 
205 199 83 
194 199 83 
885 199 80 
208 199 72 
255 199 83 
208 202 80 
208 196 83 
208 199 83 
208 199 80 
205 199 80 
205 199 80 
208 199 80 
208 199 83 
211 202 83 
205 185 69 
205 185 72 
208 185 72 
208 202 83 
208 457 80 
211 202 83 
205 202 80 
434 434 83 
205 199 80 
205 199 83 
178 199 72 
208 196 190 
208 196 190 
208 185 190 
205 185 179 
205 188 193 
208 202 190 
208 202 187 
208 196 190 
205 199 193 
496 199 193 
208 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
541 396 179 
208 199 187 
208 199 190 
205 199 190 
205 199 190 
627 199 193 
194 199 190 
208 196 190 
208 348 817 
181 202 187 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
205 199 187 
731 199 193 
208 196 190 
208 196 193 
205 202 176 
371 449 345 
205 199 190 
208 202 187 
208 196 190 
496 300 395 
208 202 190 
208 199 190 
208 199 187 
205 199 187 
205 199 193 
208 202 193 
864 199 193 
208 196 190 
199 202 187 
208 202 190 
208 202 190 
208 196 190 
208 199 193 
214 683 187 
205 199 190 
208 199 187 
208 199 190 
208 199 193 
208 202 193 
205 185 190 
196 368 267 
205 196 179 
205 196 179 
321 202 187 
205 199 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
208 202 190 
208 196 190 
440 202 187 
211 199 190 
205 199 190 
205 199 187 
205 199 187 
229 660 330 
202 199 190 
381 573 579 
208 196 190 
205 202 187 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
541 202 187 
208 199 187 
191 199 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
889 234 874 
904 199 190 
675 202 187 
208 196 190 
194 196 190 
208 196 193 
205 252 452 
208 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
520 401 190 
208 199 193 
205 199 190 
208 199 193 
770 202 187 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
315 666 179 
205 199 190 
205 199 187 
208 199 190 
208 199 193 
208 202 193 
205 185 190 
909 202 187 
208 202 187 
267 199 193 
205 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
181 202 187 
205 188 193 
208 202 190 
208 202 187 
624 425 345 
205 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
496 199 193 
205 202 187 
205 199 190 
208 196 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
178 737 187 
208 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
832 496 187 
624 199 193 
194 199 190 
208 196 190 
194 196 190 
208 196 190 
208 199 176 
205 196 179 
261 559 268 
208 202 190 
205 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
731 199 193 
194 196 190 
490 368 345 
208 188 179 
208 185 193 
208 202 190 
208 202 187 
205 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
864 199 193 
208 196 190 
199 202 187 
181 315 1102 
208 202 190 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
482 348 193 
208 196 190 
194 196 193 
205 199 176 
205 196 179 
205 196 179 
321 202 187 
205 199 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
208 202 187 
208 196 190 
440 202 187 
211 199 190 
413 1287 190 
945 199 190 
208 199 187 
205 199 193 
208 202 193 
211 196 190 
77 237 190 
80 77 83 
205 202 83 
208 202 83 
205 202 83 
205 199 83 
205 1171 72 
170 188 69 
208 199 80 
205 199 83 
205 199 83 
205 199 83 
194 199 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
208 202 80 
868 666 83 
208 199 80 
205 199 80 
205 199 80 
669 202 80 
208 196 83 
208 196 83 
208 196 83 
205 199 69 
205 196 72 
437 199 83 
208 202 80 
208 196 83 
208 199 83 
208 199 80 
205 199 80 
205 199 80 
205 199 83 
205 199 83 
779 202 80 
208 196 83 
208 188 72 
205 196 83 
208 202 83 
490 199 80 
205 202 80 
205 199 80 
205 199 80 
205 199 80 
202 199 83 
205 199 80 
208 199 83 
211 202 83 
205 185 69 
909 202 80 
205 202 80 
267 199 83 
208 202 80 
208 196 83 
208 199 83 
205 199 80 
606 294 80 
205 196 80 
191 199 83 
208 196 83 
208 196 83 
208 196 83 
205 199 69 
270 594 83 
208 199 72 
205 202 83 
383 199 83 
211 199 83 
205 199 80 
205 199 80 
205 199 80 
205 199 83 
205 199 83 
205 199 83 
194 199 83 
205 199 69 
74 226 72 
205 202 190 
205 202 187 
190 490 517 
208 199 190 
496 199 193 
205 202 187 
205 199 190 
208 196 190 
208 196 190 
793 425 592 
208 185 179 
208 185 179 
205 185 193 
208 202 190 
460 199 190 
205 196 193 
205 199 193 
205 199 190 
205 199 190 
627 199 193 
194 199 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
205 199 190 
205 199 190 
205 199 190 
255 844 380 
728 199 193 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
185 220 520 
208 199 193 
208 202 193 
864 199 193 
208 196 190 
199 202 187 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
262 199 288 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
205 185 193 
208 202 190 
306 202 187 
205 199 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
208 199 190 
208 199 193 
208 202 193 
205 185 190 
208 188 179 
312 256 600 
205 196 179 
205 199 190 
205 202 187 
520 431 223 
202 478 190 
249 208 188 
0 0 0 
722 205 226 
187 208 190 
205 199 193 
77 199 187 
208 199 190 
208 188 193 
208 202 190 
208 202 187 
205 196 190 
208 199 193 
205 199 190 
541 202 187 
208 199 187 
191 199 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
321 410 380 
205 196 190 
205 199 187 
202 199 190 
205 199 190 
205 199 187 
678 202 187 
208 196 190 
208 196 253 
208 185 190 
208 188 179 
208 185 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
770 202 187 
208 196 190 
692 208 606 
208 188 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
909 202 187 
208 202 187 
264 199 193 
205 202 187 
208 196 190 
580 351 190 
205 199 193 
208 199 190 
208 199 187 
205 199 187 
205 199 193 
220 1102 312 
205 199 190 
205 199 176 
205 196 179 
205 196 179 
428 529 517 
380 199 193 
208 199 190 
205 199 190 
205 199 190 
205 199 193 
205 199 190 
208 199 193 
208 202 193 
205 185 190 
208 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
511 199 193 
205 202 187 
205 199 190 
231 315 187 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
499 202 187 
205 199 190 
208 202 190 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
627 199 193 
194 199 190 
208 196 190 
194 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
844 428 362 
208 199 190 
208 199 187 
205 199 187 
731 199 193 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
464 356 300 
181 199 190 
205 199 193 
205 199 190 
208 199 193 
208 199 193 
864 199 193 
208 196 190 
199 202 187 
208 202 190 
208 202 187 
208 1090 627 
178 199 190 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
490 413 341 
205 202 190 
306 202 187 
205 199 190 
208 199 193 
205 199 190 
205 199 190 
205 196 190 
205 199 190 
194 199 193 
202 199 190 
194 199 193 
205 199 176 
205 196 179 
205 644 190 
532 291 190 
205 196 193 
434 202 187 
211 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
205 185 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
541 202 187 
208 199 187 
63 237 187 
66 237 190 
194 196 190 
496 371 368 
178 199 190 
208 188 193 
205 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
645 324 324 
205 199 193 
663 202 187 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
66 69 72 
452 645 83 
802 202 80 
208 196 83 
208 196 83 
208 196 72 
205 202 83 
205 202 83 
208 196 83 
208 199 83 
208 199 80 
205 199 80 
205 199 80 
413 434 80 
208 196 83 
208 196 83 
208 196 83 
885 199 80 
716 309 83 
181 588 80 
205 202 83 
205 202 80 
205 199 80 
205 199 80 
202 199 80 
208 199 80 
205 199 83 
205 199 83 
770 535 72 
205 196 83 
208 188 72 
208 202 80 
208 202 83 
208 202 80 
371 199 83 
211 199 83 
208 199 80 
205 199 80 
205 199 80 
205 199 83 
205 199 83 
205 199 83 
194 199 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
208 202 80 
205 199 80 
511 199 83 
256 1230 83 
455 428 72 
211 199 80 
205 199 83 
211 202 83 
205 185 69 
205 185 72 
208 185 72 
208 202 83 
208 202 83 
208 196 83 
208 199 83 
208 199 80 
205 199 80 
627 199 83 
194 199 83 
208 196 83 
208 196 83 
208 196 83 
205 199 69 
208 199 72 
205 196 72 
208 199 83 
541 879 80 
205 199 83 
208 199 80 
205 199 80 
205 199 80 
205 199 83 
66 564 80 
205 199 190 
194 196 193 
205 234 782 
205 185 193 
208 202 190 
208 202 187 
205 196 190 
208 199 193 
205 199 190 
205 199 190 
208 416 315 
648 202 190 
194 199 193 
205 199 190 
841 199 193 
208 196 190 
199 202 187 
208 202 190 
318 392 751 
205 199 190 
205 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 190 
208 188 193 
208 202 190 
306 202 187 
205 199 190 
208 199 193 
205 199 190 
205 199 190 
170 455 190 
205 199 190 
194 199 193 
205 199 190 
194 199 193 
205 199 176 
205 196 179 
327 627 190 
205 199 187 
205 202 187 
425 202 187 
211 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
205 199 190 
205 185 179 
208 185 179 
208 185 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
541 202 187 
208 199 187 
191 199 190 
208 196 190 
208 767 606 
205 196 190 
208 188 190 
208 188 193 
603 196 193 
205 202 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
669 202 187 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
205 199 193 
205 199 190 
208 199 193 
342 208 190 
205 199 190 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
583 538 321 
205 199 190 
208 199 193 
208 202 193 
205 185 190 
909 202 187 
208 202 187 
267 199 193 
309 475 734 
713 472 196 
205 202 187 
202 199 190 
208 199 190 
208 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
208 202 187 
371 199 193 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
193 737 562 
205 202 190 
208 202 190 
208 196 190 
208 199 193 
496 199 193 
205 202 187 
205 199 190 
208 196 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
624 199 193 
191 199 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
761 208 179 
208 199 190 
205 199 187 
205 199 187 
731 199 193 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 321 484 
173 208 898 
191 199 190 
208 196 190 
208 196 190 
858 199 193 
208 196 190 
199 202 179 
208 202 190 
208 202 190 
205 196 190 
208 199 193 
205 199 190 
205 199 190 
208 199 193 
205 199 190 
208 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
404 645 250 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
208 199 190 
208 199 193 
208 202 193 
205 185 190 
208 188 190 
208 188 193 
208 202 190 
208 202 187 
208 196 190 
440 202 187 
211 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
211 196 190 
208 188 190 
208 188 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
217 270 704 
205 199 193 
205 199 190 
208 199 193 
208 202 193 
205 185 190 
208 188 190 
208 188 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
669 202 187 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
419 591 731 
205 199 190 
208 202 190 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
208 199 190 
208 199 193 
770 202 187 
208 196 190 
181 196 475 
208 196 179 
74 226 179 
77 226 187 
208 199 187 
208 199 190 
208 202 187 
202 199 190 
208 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
909 202 187 
208 202 187 
267 199 193 
205 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 199 190 
77 77 83 
205 199 83 
434 948 72 
211 199 83 
208 199 80 
208 199 80 
205 199 80 
205 199 83 
205 199 83 
205 199 83 
194 199 83 
205 199 69 
205 196 72 
205 199 72 
208 199 83 
208 202 80 
205 199 80 
511 199 83 
208 202 80 
205 199 83 
208 196 83 
194 199 83 
205 199 83 
194 199 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
208 202 80 
205 199 80 
205 199 80 
205 199 80 
984 306 72 
194 196 83 
208 196 83 
208 196 83 
208 196 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
208 202 80 
205 199 80 
205 199 80 
339 273 83 
205 199 80 
205 199 83 
737 199 83 
208 196 83 
208 196 83 
208 188 72 
205 196 83 
208 202 83 
208 202 80 
208 196 83 
205 199 83 
208 199 80 
205 199 80 
244 407 83 
678 202 69 
194 199 83 
205 199 83 
844 199 83 
208 188 72 
202 202 80 
208 202 83 
208 202 80 
241 199 83 
205 199 83 
208 202 80 
205 199 80 
202 199 83 
205 199 80 
208 199 83 
211 202 83 
205 185 69 
205 185 72 
208 185 72 
77 223 83 
315 202 187 
205 199 190 
208 199 193 
184 654 475 
208 202 187 
205 199 190 
208 196 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
425 202 187 
211 199 190 
205 199 190 
205 199 187 
491 1097 285 
208 199 193 
208 202 193 
205 185 190 
208 188 190 
208 188 193 
208 202 190 
564 1207 384 
208 202 187 
205 199 187 
202 199 190 
562 202 187 
208 199 187 
191 199 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
226 832 255 
191 199 190 
692 202 187 
208 196 190 
208 196 190 
208 196 193 
205 202 176 
205 930 309 
273 384 348 
205 196 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
345 383 389 
208 196 190 
796 202 187 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
205 199 187 
205 199 190 
208 202 193 
205 785 701 
181 196 193 
205 196 193 
264 199 193 
205 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
297 781 190 
205 202 187 
371 199 193 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
256 469 339 
208 196 190 
194 199 193 
205 185 179 
208 202 176 
208 199 179 
205 199 190 
205 202 187 
208 199 193 
496 199 193 
205 202 187 
205 199 190 
208 196 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
690 244 1337 
241 202 240 
211 954 187 
191 199 193 
205 199 190 
194 199 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
205 199 193 
740 199 193 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 930 205 
211 199 190 
202 199 190 
205 199 190 
208 196 190 
208 196 190 
194 196 190 
858 199 193 
208 196 190 
680 452 196 
178 202 187 
205 202 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 179 
321 202 187 
1076 482 847 
205 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
208 202 187 
208 196 190 
440 202 187 
211 199 190 
205 199 190 
476 493 190 
205 199 190 
208 199 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
1215 787 553 
205 199 190 
205 199 190 
205 199 193 
205 199 190 
541 202 187 
556 526 538 
205 199 190 
205 199 190 
205 188 179 
208 185 179 
205 185 179 
208 185 193 
208 202 190 
208 202 187 
208 202 190 
205 199 193 
205 199 190 
205 199 190 
205 199 187 
669 202 187 
194 199 193 
205 199 190 
194 199 193 
252 1079 297 
208 188 193 
208 1099 472 
178 199 190 
208 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
205 199 187 
205 199 193 
767 202 187 
208 196 190 
208 188 190 
208 188 193 
208 202 190 
208 202 187 
205 196 190 
208 199 193 
205 199 190 
205 199 190 
208 199 193 
205 199 190 
208 199 193 
324 238 231 
211 196 190 
906 202 187 
208 202 187 
267 199 193 
208 202 190 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
327 725 258 
467 196 179 
208 188 190 
208 185 190 
208 188 179 
208 185 193 
205 202 190 
208 202 187 
371 199 193 
208 199 193 
205 199 190 
77 226 169 
66 69 69 
205 199 80 
274 188 72 
205 199 80 
208 188 72 
205 188 72 
208 185 72 
208 202 83 
208 202 80 
208 196 83 
205 199 83 
499 199 83 
208 202 80 
375 196 83 
208 199 80 
205 199 83 
208 202 83 
205 185 69 
205 185 72 
208 185 72 
208 202 83 
208 202 80 
288 645 86 
208 202 80 
205 199 80 
205 199 80 
633 805 83 
205 199 80 
205 199 83 
211 202 83 
205 185 69 
205 185 72 
208 185 72 
208 202 83 
208 202 80 
208 196 83 
208 199 83 
208 199 80 
205 199 80 
205 199 80 
205 199 83 
737 199 83 
208 196 83 
208 196 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
208 202 80 
859 502 80 
208 199 80 
205 199 80 
208 199 83 
205 199 80 
208 199 83 
211 202 83 
864 199 83 
208 188 72 
490 199 83 
208 199 72 
205 202 83 
208 202 80 
205 199 80 
202 199 80 
208 199 80 
208 199 80 
205 199 83 
205 199 83 
205 199 83 
194 199 83 
205 199 69 
205 196 72 
205 196 72 
354 289 72 
315 199 83 
211 199 83 
208 199 80 
205 199 80 
63 229 83 
208 199 187 
208 199 193 
211 202 193 
208 185 190 
205 185 179 
208 185 193 
208 202 190 
208 202 187 
208 196 190 
440 202 187 
214 273 461 
208 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
505 276 193 
208 188 193 
752 259 237 
208 202 190 
208 196 190 
205 199 193 
205 199 190 
541 202 187 
208 199 187 
191 199 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
669 202 187 
208 196 190 
208 196 366 
240 199 190 
205 185 179 
208 185 193 
683 707 538 
609 199 193 
205 202 187 
205 199 187 
202 199 190 
205 199 190 
208 199 187 
205 199 187 
205 199 193 
770 202 187 
208 196 190 
208 188 190 
208 188 193 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
306 805 357 
205 202 190 
885 199 190 
208 196 179 
255 199 193 
205 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
220 553 190 
205 199 193 
202 199 190 
194 199 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
380 199 193 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
327 793 190 
208 199 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
523 526 329 
205 196 193 
496 199 193 
205 202 187 
205 199 190 
194 196 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
264 199 190 
205 199 187 
202 199 190 
208 199 190 
170 660 193 
194 196 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
205 199 187 
731 199 193 
208 196 190 
208 196 193 
205 202 176 
205 196 179 
205 196 179 
205 199 190 
1486 1293 544 
410 199 187 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 190 
208 196 190 
1093 348 345 
181 202 187 
193 202 187 
208 202 190 
208 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
205 199 190 
205 185 179 
208 185 179 
208 185 193 
1328 211 665 
318 202 187 
205 199 190 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
208 199 190 
208 202 193 
205 185 190 
208 188 179 
208 185 193 
208 202 190 
208 202 187 
273 523 190 
425 202 187 
211 238 627 
208 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
208 188 190 
481 291 957 
205 202 190 
208 202 190 
208 196 190 
208 199 193 
205 199 190 
541 202 187 
208 199 187 
191 199 190 
208 196 190 
208 196 190 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
669 202 179 
205 199 193 
378 291 187 
205 199 190 
205 199 176 
205 196 179 
205 196 179 
235 775 187 
205 199 190 
205 199 187 
205 199 190 
205 199 187 
205 199 190 
208 196 190 
208 196 190 
796 202 187 
208 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
372 971 505 
194 199 190 
208 196 190 
208 196 190 
208 196 193 
885 199 190 
208 196 179 
255 199 193 
205 202 187 
208 196 190 
208 199 193 
205 199 190 
205 199 190 
437 303 190 
194 199 190 
208 196 190 
208 196 190 
194 196 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
380 199 193 
208 199 193 
948 591 850 
1168 202 190 
208 199 193 
205 199 190 
208 199 193 
208 202 193 
77 77 83 
205 196 72 
208 202 80 
208 202 83 
208 202 83 
205 202 83 
205 196 83 
499 199 83 
208 202 80 
205 199 83 
208 196 83 
208 196 83 
208 196 83 
208 199 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
535 273 83 
205 199 83 
205 199 80 
205 199 80 
627 199 83 
208 196 83 
194 199 83 
205 199 83 
191 199 83 
205 199 69 
205 196 72 
205 196 72 
208 199 83 
208 202 80 
205 199 80 
205 199 80 
205 199 80 
202 199 83 
205 199 80 
728 199 83 
208 196 83 
208 196 83 
208 188 72 
306 341 83 
205 199 83 
208 202 80 
208 196 83 
208 199 83 
208 199 80 
205 199 80 
327 377 83 
208 199 80 
205 199 83 
211 202 83 
864 199 83 
208 188 72 
202 202 80 
208 202 83 
208 202 80 
208 196 83 
205 199 83 
208 199 80 
205 199 80 
205 199 80 
205 199 83 
205 199 83 
205 199 83 
312 1025 80 
436 199 83 
208 202 69 
205 199 83 
309 202 80 
205 199 83 
208 199 83 
208 199 80 
205 199 86 
205 199 83 
283 520 80 
205 199 83 
208 188 69 
205 185 72 
77 237 83 
208 188 193 
181 199 1025 
205 202 187 
205 202 190 
434 202 176 
208 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
182 384 446 
194 199 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
562 202 187 
208 199 187 
205 199 190 
194 199 193 
205 199 190 
194 199 193 
205 202 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
330 226 772 
684 586 416 
678 202 187 
208 196 190 
208 199 190 
194 199 193 
205 199 176 
205 196 179 
205 196 179 
205 199 190 
205 202 187 
205 199 187 
202 199 190 
208 199 190 
208 199 187 
208 199 190 
208 199 193 
770 202 187 
208 196 190 
208 188 190 
208 188 193 
205 202 190 
208 202 187 
208 196 190 
187 464 179 
208 202 187 
202 199 190 
208 199 187 
205 199 187 
205 199 193 
208 202 193 
205 185 190 
1313 853 672 
181 196 190 
255 199 193 
205 202 187 
208 196 190 
205 199 193 
205 199 190 
205 199 190 
205 196 1007 
559 202 187 
194 199 193 
202 199 190 
194 199 193 
205 199 176 
205 196 179 
205 196 179 
306 1307 241 
404 199 193 
208 199 193 
205 199 190 
205 199 190 
205 199 187 
205 199 187 
205 199 193 
208 202 193 
211 196 190 
208 188 190 
208 188 193 
208 202 190 
208 202 190 
208 202 187 
208 199 193 
511 199 193 
208 199 190 
271 390 312 
208 199 190 
208 199 193 
208 202 193 
194 199 193 
205 188 179 
205 803 936 
205 199 187 
205 202 190 
205 202 187 
