# ./FR-trace starting at Fri Nov  2 18:46:55 2018
################# CONFIG #################
# slot=3500
# samples=10000
# threshold=100
# idle=500
# pdathreads=0
# nmonitored=3
#   monitor0=./num ybn_sqr 0x2b7d
#   monitor1=./num ybn_mul 0x22ea
#   monitor2=./num ybn_modexp 0x2d9f
# nevicted=0
# npdatargets=0
############## SYSTEM INFO ###############
# mastik_version=0.02
# sysname=Linux
# nodename=ArchLinux
# release=4.18.16-arch1-1-ARCH
# version=#1 SMP PREEMPT Sat Oct 20 22:06:45 UTC 2018
# machine=x86_64
################## DATA ##################
243 184 101 
487 395 92 
232 184 95 
246 187 95 
232 377 95 
211 184 92 
246 184 92 
232 176 98 
238 184 89 
246 193 89 
232 184 89 
232 187 89 
237 181 89 
232 181 78 
240 181 92 
232 184 92 
229 181 92 
240 184 92 
229 184 89 
226 176 81 
232 181 95 
229 181 81 
390 615 92 
205 184 92 
229 187 92 
398 187 92 
232 187 89 
238 176 89 
229 184 84 
240 187 92 
229 78 92 
235 187 193 
249 187 193 
229 173 202 
237 86 217 
89 75 143 
229 184 92 
229 190 92 
240 181 89 
208 190 92 
232 187 89 
240 187 89 
238 181 89 
229 187 98 
237 184 101 
235 181 92 
229 187 92 
229 173 89 
229 187 87 
237 184 92 
1079 395 95 
306 309 89 
240 184 92 
229 173 78 
514 184 95 
243 181 92 
217 226 92 
235 238 87 
202 170 92 
630 490 89 
488 196 98 
252 184 148 
205 181 89 
175 184 92 
244 214 92 
226 187 92 
235 184 95 
229 187 89 
237 181 89 
226 184 95 
237 181 101 
229 190 92 
238 187 86 
232 181 86 
232 184 89 
240 184 92 
232 173 95 
271 173 95 
246 184 92 
232 173 86 
205 184 92 
873 957 92 
211 190 92 
217 190 89 
243 187 89 
232 190 81 
232 187 92 
229 190 92 
226 179 92 
208 193 92 
240 184 92 
235 181 92 
232 190 98 
202 187 95 
208 291 101 
387 1287 89 
208 184 78 
235 181 98 
249 184 98 
202 184 86 
211 211 98 
220 167 78 
1028 327 95 
532 184 89 
240 184 89 
205 187 84 
841 181 89 
240 181 89 
226 187 84 
589 170 95 
205 184 92 
235 184 89 
205 217 98 
243 187 92 
217 202 92 
205 184 89 
246 187 92 
244 176 95 
249 184 86 
229 176 92 
253 176 92 
232 181 89 
226 178 92 
229 184 89 
240 181 89 
226 261 110 
229 181 92 
243 184 104 
333 184 92 
235 190 89 
240 181 98 
235 176 89 
232 190 92 
240 330 101 
657 187 101 
731 184 98 
232 187 92 
232 179 98 
208 184 98 
240 178 95 
208 184 92 
797 182 95 
202 173 92 
238 223 86 
185 170 98 
948 176 98 
232 184 83 
586 179 98 
243 214 89 
205 190 92 
463 235 84 
241 178 92 
208 184 95 
232 187 95 
232 176 92 
232 190 84 
246 187 98 
235 173 101 
205 193 145 
232 187 92 
211 78 95 
229 187 202 
232 173 199 
229 184 199 
211 190 202 
199 184 202 
223 86 237 
240 187 193 
208 173 223 
606 963 220 
547 184 193 
246 190 202 
232 187 193 
235 187 193 
229 176 193 
232 181 199 
240 184 196 
243 187 190 
229 187 196 
229 184 208 
232 187 182 
229 184 190 
240 184 193 
229 184 185 
226 184 193 
232 170 193 
240 184 193 
229 184 193 
229 196 196 
232 173 193 
892 173 196 
229 173 196 
235 184 193 
529 184 196 
232 184 193 
235 799 321 
437 339 193 
229 176 196 
243 187 196 
232 181 196 
229 176 196 
226 187 196 
232 184 190 
312 276 1756 
229 187 185 
232 187 196 
229 173 182 
229 176 193 
458 1361 559 
832 182 190 
235 184 202 
240 184 193 
232 184 196 
226 187 193 
229 173 193 
235 173 193 
232 184 193 
235 184 193 
229 184 196 
823 86 231 
243 89 196 
89 89 92 
870 184 89 
229 143 92 
238 187 95 
594 181 81 
229 179 89 
161 184 89 
205 184 92 
232 170 92 
229 184 92 
232 184 92 
229 181 81 
229 184 95 
243 184 89 
229 187 89 
205 184 92 
205 173 78 
229 179 81 
164 184 81 
202 187 92 
226 184 89 
232 181 92 
243 184 92 
431 321 92 
232 187 95 
229 181 92 
229 184 92 
702 173 92 
232 193 95 
226 190 95 
205 167 87 
202 196 92 
372 491 92 
445 297 92 
211 184 98 
229 184 81 
243 187 89 
232 193 98 
214 193 95 
232 190 92 
232 184 116 
232 181 81 
240 184 92 
202 184 92 
232 184 89 
240 184 92 
232 184 81 
232 184 92 
243 187 92 
247 220 95 
235 184 89 
243 187 92 
232 184 81 
942 181 92 
226 173 92 
205 184 89 
609 173 92 
172 187 89 
232 184 89 
431 538 81 
214 182 107 
241 184 89 
225 250 78 
229 178 86 
226 178 89 
279 187 89 
252 196 98 
235 193 90 
238 181 92 
211 187 95 
235 184 89 
243 184 92 
232 170 95 
232 184 92 
229 173 92 
229 187 89 
246 184 89 
243 184 137 
232 184 92 
232 184 92 
232 173 95 
232 181 92 
255 1156 81 
199 217 92 
229 173 81 
662 208 89 
229 173 81 
232 184 92 
237 184 92 
235 173 92 
223 193 107 
686 184 95 
249 190 89 
235 179 95 
202 294 95 
226 523 107 
312 357 81 
288 184 84 
232 181 89 
226 184 89 
229 187 92 
229 181 84 
235 181 92 
229 173 92 
229 184 92 
229 187 92 
232 184 92 
235 184 92 
246 184 92 
229 176 92 
229 181 81 
772 184 92 
229 184 89 
235 217 95 
378 173 98 
229 181 84 
232 187 101 
246 184 92 
229 187 78 
226 193 89 
220 173 95 
232 184 98 
232 178 178 
240 184 92 
226 181 89 
229 184 92 
205 75 92 
226 187 190 
229 187 196 
243 184 193 
235 187 196 
796 374 202 
229 176 208 
205 187 202 
208 178 196 
205 190 202 
237 184 196 
241 176 205 
246 181 193 
276 184 190 
648 187 190 
232 176 199 
865 740 229 
297 173 193 
232 176 208 
214 184 199 
234 184 190 
235 170 196 
297 184 202 
202 173 182 
199 181 185 
205 184 199 
208 181 193 
208 190 199 
243 170 202 
229 193 190 
214 184 196 
229 187 196 
229 187 190 
232 184 193 
240 187 193 
229 184 199 
229 184 240 
199 173 193 
229 176 193 
229 220 193 
921 176 196 
232 181 196 
208 781 612 
722 184 193 
232 173 193 
232 187 185 
246 184 193 
229 181 179 
229 184 190 
243 184 193 
208 184 193 
202 184 185 
205 173 196 
253 170 193 
235 187 196 
243 187 193 
235 170 193 
240 187 196 
226 170 182 
229 193 193 
243 184 193 
232 184 196 
232 173 199 
235 187 193 
276 238 193 
235 445 357 
279 484 297 
229 176 193 
229 181 193 
820 173 193 
232 173 193 
232 181 196 
487 187 193 
229 190 193 
229 184 196 
246 184 193 
205 208 220 
232 193 185 
900 395 318 
312 187 228 
229 184 196 
232 176 182 
232 181 193 
235 187 196 
374 710 315 
205 187 193 
232 181 196 
232 179 196 
229 184 193 
232 187 196 
232 181 193 
226 184 193 
240 184 193 
255 184 193 
217 187 196 
235 235 202 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
449 21186 246 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
0 0 0 
499 231 226 
208 184 193 
250 173 196 
235 187 199 
223 184 205 
556 971 190 
264 291 1328 
202 217 237 
232 184 193 
229 184 193 
232 181 193 
282 211 182 
229 187 193 
232 187 193 
229 187 193 
229 176 193 
232 187 193 
240 181 190 
232 173 193 
235 173 193 
267 187 196 
232 187 199 
232 190 190 
246 187 193 
235 184 196 
232 184 193 
229 173 241 
229 173 179 
240 184 193 
208 173 190 
229 187 190 
243 187 193 
229 173 193 
229 173 196 
243 247 193 
208 181 220 
229 187 196 
232 190 193 
229 176 193 
226 187 193 
240 178 193 
627 182 636 
571 176 196 
873 184 193 
232 173 196 
205 187 193 
538 170 182 
229 187 193 
232 181 199 
232 184 193 
232 184 193 
235 190 193 
267 187 193 
235 187 193 
232 184 193 
232 184 193 
297 184 603 
243 184 193 
235 176 179 
229 184 196 
240 184 211 
232 173 196 
232 173 188 
240 184 193 
244 170 196 
232 173 182 
243 187 196 
232 181 222 
229 187 196 
243 190 190 
232 184 190 
232 184 193 
790 184 196 
229 173 193 
232 181 193 
440 167 185 
229 199 193 
333 330 324 
484 291 282 
226 187 185 
229 184 193 
252 184 196 
235 181 196 
232 187 193 
240 184 196 
232 184 193 
232 187 193 
202 181 185 
318 264 799 
243 184 196 
229 173 226 
238 187 185 
243 184 193 
232 173 193 
232 187 193 
240 187 196 
238 173 193 
235 214 182 
235 184 193 
235 173 193 
232 181 182 
686 223 193 
235 181 196 
237 181 193 
318 179 193 
232 184 196 
1589 371 223 
208 184 193 
273 199 196 
229 184 193 
232 173 196 
232 181 193 
240 187 193 
243 170 193 
229 190 196 
672 383 829 
333 247 451 
232 181 193 
240 184 190 
229 179 182 
205 184 196 
205 173 196 
205 184 193 
229 184 193 
229 184 196 
205 184 193 
232 208 193 
232 196 196 
235 179 202 
243 247 223 
579 193 193 
229 176 196 
226 184 196 
232 173 190 
235 181 182 
229 247 237 
229 184 193 
232 187 193 
243 184 193 
232 184 193 
232 170 179 
243 187 199 
252 181 193 
220 184 199 
205 184 205 
205 187 193 
205 187 193 
232 184 226 
232 187 185 
229 184 190 
240 184 193 
306 671 190 
850 184 199 
202 173 196 
232 184 185 
226 190 196 
847 173 193 
232 184 185 
237 184 193 
502 184 193 
205 184 193 
202 173 193 
291 514 422 
398 184 193 
240 187 190 
235 176 190 
232 184 196 
229 184 196 
229 179 190 
229 178 187 
246 184 193 
235 173 182 
205 184 193 
240 181 193 
232 176 199 
202 184 193 
240 187 196 
226 187 185 
232 187 196 
205 173 196 
226 202 205 
232 184 193 
205 187 193 
202 184 193 
229 184 193 
746 176 182 
229 184 182 
243 187 196 
930 820 1070 
874 170 193 
243 184 199 
499 184 196 
226 173 185 
232 187 196 
229 173 196 
232 184 199 
232 211 226 
226 217 196 
232 173 193 
229 184 193 
241 176 202 
217 181 193 
240 181 196 
229 187 193 
229 184 196 
243 187 193 
235 173 196 
232 184 190 
235 167 179 
271 211 193 
764 374 309 
440 179 428 
223 190 196 
243 184 193 
639 173 182 
583 303 202 
214 865 193 
942 170 182 
232 173 193 
240 184 196 
226 282 234 
229 187 196 
249 187 196 
229 181 179 
229 185 196 
240 193 193 
229 1085 338 
561 196 677 
232 184 193 
229 173 196 
214 184 193 
229 184 196 
205 184 190 
229 184 199 
240 181 193 
229 173 182 
246 184 193 
232 173 193 
241 181 193 
232 187 199 
903 184 193 
229 173 190 
208 184 193 
556 289 223 
229 187 194 
232 187 291 
229 184 199 
